id	x	y
8138	90	38
8139	90	39
8140	90	40
8141	90	41
8142	90	42
8143	90	43
8144	90	44
8145	90	45
8146	90	46
8147	90	47
8148	90	48
8149	90	49
8150	90	50
8151	90	51
8152	90	52
8153	90	53
8154	90	54
8155	90	55
8156	90	56
8157	90	57
8158	90	58
8159	90	59
8160	90	60
8161	90	61
8162	90	62
8163	90	63
8164	90	64
8165	90	65
8166	90	66
8167	90	67
8168	90	68
8169	90	69
8170	90	70
8171	90	71
8172	90	72
8173	90	73
8174	90	74
8175	90	75
8176	90	76
8177	90	77
8178	90	78
8179	90	79
8180	90	80
8181	90	81
8182	90	82
8183	90	83
8184	90	84
8185	90	85
8186	90	86
8187	90	87
8188	90	88
8189	90	89
8190	90	90
8191	89	90
8192	88	90
8193	87	90
8194	86	90
8195	85	90
8196	84	90
8197	83	90
8198	82	90
8199	81	90
8200	80	90
8201	79	90
8202	78	90
8203	77	90
8204	76	90
8205	75	90
8206	74	90
8207	73	90
8208	72	90
8209	71	90
8210	70	90
8211	69	90
8212	68	90
8213	67	90
8214	66	90
8215	65	90
8216	64	90
8217	63	90
8218	62	90
8219	61	90
8220	60	90
8221	59	90
8222	58	90
8223	57	90
8224	56	90
8225	55	90
8226	54	90
8227	53	90
8228	52	90
8229	51	90
8230	50	90
8231	49	90
8232	48	90
8233	47	90
8234	46	90
8235	45	90
8236	44	90
8237	43	90
8238	42	90
8239	41	90
8240	40	90
8241	39	90
8242	38	90
8243	37	90
8244	36	90
8245	35	90
8246	34	90
8247	33	90
8248	32	90
8249	31	90
8250	30	90
8251	29	90
8252	28	90
8253	27	90
8254	26	90
8255	25	90
8256	24	90
8257	23	90
8258	22	90
8259	21	90
8260	20	90
8261	19	90
8262	18	90
8263	17	90
8264	16	90
8265	15	90
8266	14	90
8267	13	90
8268	12	90
8269	11	90
8270	10	90
8271	9	90
8272	8	90
8273	7	90
8274	6	90
8275	5	90
8276	4	90
8277	3	90
8278	2	90
8279	1	90
8280	0	90
8281	91	0
8282	91	1
8283	91	2
8284	91	3
8285	91	4
8286	91	5
8287	91	6
8288	91	7
8289	91	8
8290	91	9
8291	91	10
8292	91	11
8293	91	12
8294	91	13
8295	91	14
8296	91	15
8297	91	16
8298	91	17
8299	91	18
8300	91	19
8301	91	20
8302	91	21
8303	91	22
8304	91	23
8305	91	24
8306	91	25
8307	91	26
8308	91	27
8309	91	28
8310	91	29
8311	91	30
8312	91	31
8313	91	32
8314	91	33
8315	91	34
8316	91	35
8317	91	36
8318	91	37
8319	91	38
8320	91	39
8321	91	40
8322	91	41
8323	91	42
8324	91	43
8325	91	44
8326	91	45
8327	91	46
8328	91	47
8329	91	48
8330	91	49
8331	91	50
8332	91	51
8333	91	52
8334	91	53
8335	91	54
8336	91	55
8337	91	56
8338	91	57
8339	91	58
8340	91	59
8341	91	60
8342	91	61
8343	91	62
8344	91	63
8345	91	64
8346	91	65
8347	91	66
8348	91	67
8349	91	68
8350	91	69
8351	91	70
8352	91	71
8353	91	72
8354	91	73
8355	91	74
8356	91	75
8357	91	76
8358	91	77
8359	91	78
8360	91	79
8361	91	80
8362	91	81
8363	91	82
8364	91	83
8365	91	84
8366	91	85
8367	91	86
8368	91	87
8369	91	88
8370	91	89
8371	91	90
8372	91	91
8373	90	91
8374	89	91
8375	88	91
8376	87	91
8377	86	91
8378	85	91
8379	84	91
8380	83	91
8381	82	91
8382	81	91
8383	80	91
8384	79	91
8385	78	91
8386	77	91
8387	76	91
8388	75	91
8389	74	91
8390	73	91
8391	72	91
8392	71	91
8393	70	91
8394	69	91
8395	68	91
8396	67	91
8397	66	91
8398	65	91
8399	64	91
8400	63	91
8401	62	91
8402	61	91
8403	60	91
8404	59	91
8405	58	91
8406	57	91
8407	56	91
8408	55	91
8409	54	91
8410	53	91
8411	52	91
8412	51	91
8413	50	91
8414	49	91
8415	48	91
8416	47	91
8417	46	91
8418	45	91
8419	44	91
8420	43	91
8421	42	91
8422	41	91
8423	40	91
8424	39	91
8425	38	91
8426	37	91
8427	36	91
8428	35	91
8429	34	91
8430	33	91
8431	32	91
8432	31	91
8433	30	91
8434	29	91
8435	28	91
8436	27	91
8437	26	91
8438	25	91
8439	24	91
8440	23	91
8441	22	91
8442	21	91
8443	20	91
8444	19	91
8445	18	91
8446	17	91
8447	16	91
8448	15	91
8449	14	91
8450	13	91
8451	12	91
8452	11	91
8453	10	91
8454	9	91
8455	8	91
8456	7	91
8457	6	91
8458	5	91
8459	4	91
8460	3	91
8461	2	91
8462	1	91
8463	0	91
8464	92	0
8465	92	1
8466	92	2
8467	92	3
8468	92	4
8469	92	5
8470	92	6
8471	92	7
8472	92	8
8473	92	9
8474	92	10
8475	92	11
8476	92	12
8477	92	13
8478	92	14
8479	92	15
8480	92	16
8481	92	17
8482	92	18
8483	92	19
8484	92	20
8485	92	21
8486	92	22
8487	92	23
8488	92	24
8489	92	25
8490	92	26
8491	92	27
8492	92	28
8493	92	29
8494	92	30
8495	92	31
8496	92	32
8497	92	33
8498	92	34
8499	92	35
8500	92	36
8501	92	37
8502	92	38
8503	92	39
8504	92	40
8505	92	41
8506	92	42
8507	92	43
8508	92	44
8509	92	45
8510	92	46
8511	92	47
8512	92	48
8513	92	49
8514	92	50
8515	92	51
8516	92	52
8517	92	53
8518	92	54
8519	92	55
8520	92	56
8521	92	57
8522	92	58
8523	92	59
8524	92	60
8525	92	61
8526	92	62
8527	92	63
8528	92	64
8529	92	65
8530	92	66
8531	92	67
8532	92	68
8533	92	69
8534	92	70
8535	92	71
8536	92	72
8537	92	73
8538	92	74
8539	92	75
8540	92	76
8541	92	77
8542	92	78
8543	92	79
8544	92	80
8545	92	81
8546	92	82
8547	92	83
8548	92	84
8549	92	85
8550	92	86
8551	92	87
8552	92	88
8553	92	89
8554	92	90
8555	92	91
8556	92	92
8557	91	92
8558	90	92
8559	89	92
8560	88	92
8561	87	92
8562	86	92
8563	85	92
8564	84	92
8565	83	92
8566	82	92
8567	81	92
8568	80	92
8569	79	92
8570	78	92
8571	77	92
8572	76	92
8573	75	92
8574	74	92
8575	73	92
8576	72	92
8577	71	92
8578	70	92
8579	69	92
8580	68	92
8581	67	92
8582	66	92
8583	65	92
8584	64	92
8585	63	92
8586	62	92
8587	61	92
8588	60	92
8589	59	92
8590	58	92
8591	57	92
8592	56	92
8593	55	92
8594	54	92
8595	53	92
8596	52	92
8597	51	92
8598	50	92
8599	49	92
8600	48	92
8601	47	92
8602	46	92
8603	45	92
8604	44	92
8605	43	92
8606	42	92
8607	41	92
8608	40	92
8609	39	92
8610	38	92
8611	37	92
8612	36	92
8613	35	92
8614	34	92
8615	33	92
8616	32	92
8617	31	92
8618	30	92
8619	29	92
8620	28	92
8621	27	92
8622	26	92
8623	25	92
8624	24	92
8625	23	92
8626	22	92
8627	21	92
8628	20	92
8629	19	92
8630	18	92
8631	17	92
8632	16	92
8633	15	92
8634	14	92
8635	13	92
8636	12	92
8637	11	92
8638	10	92
8639	9	92
8640	8	92
8641	7	92
8642	6	92
8643	5	92
8644	4	92
8645	3	92
8646	2	92
8647	1	92
8648	0	92
8649	93	0
8650	93	1
8651	93	2
8652	93	3
8653	93	4
8654	93	5
8655	93	6
8656	93	7
8657	93	8
8658	93	9
8659	93	10
8660	93	11
8661	93	12
8662	93	13
8663	93	14
8664	93	15
8665	93	16
8666	93	17
8667	93	18
8668	93	19
8669	93	20
8670	93	21
8671	93	22
8672	93	23
8673	93	24
8674	93	25
8675	93	26
8676	93	27
8677	93	28
8678	93	29
8679	93	30
8680	93	31
8681	93	32
8682	93	33
8683	93	34
8684	93	35
8685	93	36
8686	93	37
8687	93	38
8688	93	39
8689	93	40
8690	93	41
8691	93	42
8692	93	43
8693	93	44
8694	93	45
8695	93	46
8696	93	47
8697	93	48
8698	93	49
8699	93	50
8700	93	51
8701	93	52
8702	93	53
8703	93	54
8704	93	55
8705	93	56
8706	93	57
8707	93	58
8708	93	59
8709	93	60
8710	93	61
8711	93	62
8712	93	63
8713	93	64
8714	93	65
8715	93	66
8716	93	67
8717	93	68
8718	93	69
8719	93	70
8720	93	71
8721	93	72
8722	93	73
8723	93	74
8724	93	75
8725	93	76
8726	93	77
8727	93	78
8728	93	79
8729	93	80
8730	93	81
8731	93	82
8732	93	83
8733	93	84
8734	93	85
8735	93	86
8736	93	87
8737	93	88
8738	93	89
8739	93	90
8740	93	91
8741	93	92
8742	93	93
8743	92	93
8744	91	93
8745	90	93
8746	89	93
8747	88	93
8748	87	93
8749	86	93
8750	85	93
8751	84	93
8752	83	93
8753	82	93
8754	81	93
8755	80	93
8756	79	93
8757	78	93
8758	77	93
8759	76	93
8760	75	93
8761	74	93
8762	73	93
8763	72	93
8764	71	93
8765	70	93
8766	69	93
8767	68	93
8768	67	93
8769	66	93
8770	65	93
8771	64	93
8772	63	93
8773	62	93
8774	61	93
8775	60	93
8776	59	93
8777	58	93
8778	57	93
8779	56	93
8780	55	93
8781	54	93
8782	53	93
8783	52	93
8784	51	93
8785	50	93
8786	49	93
8787	48	93
8788	47	93
8789	46	93
8790	45	93
8791	44	93
8792	43	93
8793	42	93
8794	41	93
8795	40	93
8796	39	93
8797	38	93
8798	37	93
8799	36	93
8800	35	93
8801	34	93
8802	33	93
8803	32	93
8804	31	93
8805	30	93
8806	29	93
8807	28	93
8808	27	93
8809	26	93
8810	25	93
8811	24	93
8812	23	93
8813	22	93
8814	21	93
8815	20	93
8816	19	93
8817	18	93
8818	17	93
8819	16	93
8820	15	93
8821	14	93
8822	13	93
8823	12	93
8824	11	93
8825	10	93
8826	9	93
8827	8	93
8828	7	93
8829	6	93
8830	5	93
8831	4	93
8832	3	93
8833	2	93
8834	1	93
8835	0	93
8836	94	0
8837	94	1
8838	94	2
8839	94	3
8840	94	4
8841	94	5
8842	94	6
8843	94	7
8844	94	8
8845	94	9
8846	94	10
8847	94	11
8848	94	12
8849	94	13
8850	94	14
8851	94	15
8852	94	16
8853	94	17
8854	94	18
8855	94	19
8856	94	20
8857	94	21
8858	94	22
8859	94	23
8860	94	24
8861	94	25
8862	94	26
8863	94	27
8864	94	28
8865	94	29
8866	94	30
8867	94	31
8868	94	32
8869	94	33
8870	94	34
8871	94	35
8872	94	36
8873	94	37
8874	94	38
8875	94	39
8876	94	40
8877	94	41
8878	94	42
8879	94	43
8880	94	44
8881	94	45
8882	94	46
8883	94	47
8884	94	48
8885	94	49
8886	94	50
8887	94	51
8888	94	52
8889	94	53
8890	94	54
8891	94	55
8892	94	56
8893	94	57
8894	94	58
8895	94	59
8896	94	60
8897	94	61
8898	94	62
8899	94	63
8900	94	64
8901	94	65
8902	94	66
8903	94	67
8904	94	68
8905	94	69
8906	94	70
8907	94	71
8908	94	72
8909	94	73
8910	94	74
8911	94	75
8912	94	76
8913	94	77
8914	94	78
8915	94	79
8916	94	80
8917	94	81
8918	94	82
8919	94	83
8920	94	84
8921	94	85
8922	94	86
8923	94	87
8924	94	88
8925	94	89
8926	94	90
8927	94	91
8928	94	92
8929	94	93
8930	94	94
8931	93	94
8932	92	94
8933	91	94
8934	90	94
8935	89	94
8936	88	94
8937	87	94
8938	86	94
8939	85	94
8940	84	94
8941	83	94
8942	82	94
8943	81	94
8944	80	94
8945	79	94
8946	78	94
8947	77	94
8948	76	94
8949	75	94
8950	74	94
8951	73	94
8952	72	94
8953	71	94
8954	70	94
8955	69	94
8956	68	94
8957	67	94
8958	66	94
8959	65	94
8960	64	94
8961	63	94
8962	62	94
8963	61	94
8964	60	94
8965	59	94
8966	58	94
8967	57	94
8968	56	94
8969	55	94
8970	54	94
8971	53	94
8972	52	94
8973	51	94
8974	50	94
8975	49	94
8976	48	94
8977	47	94
8978	46	94
8979	45	94
8980	44	94
8981	43	94
8982	42	94
8983	41	94
8984	40	94
8985	39	94
8986	38	94
8987	37	94
8988	36	94
8989	35	94
8990	34	94
8991	33	94
8992	32	94
8993	31	94
8994	30	94
8995	29	94
8996	28	94
8997	27	94
8998	26	94
8999	25	94
9000	24	94
9001	23	94
9002	22	94
9003	21	94
9004	20	94
9005	19	94
9006	18	94
9007	17	94
9008	16	94
9009	15	94
9010	14	94
9011	13	94
9012	12	94
9013	11	94
9014	10	94
9015	9	94
9016	8	94
9017	7	94
9018	6	94
9019	5	94
9020	4	94
9021	3	94
9022	2	94
9023	1	94
9024	0	94
9025	95	0
9026	95	1
9027	95	2
9028	95	3
9029	95	4
9030	95	5
9031	95	6
9032	95	7
9033	95	8
9034	95	9
9035	95	10
9036	95	11
9037	95	12
9038	95	13
9039	95	14
9040	95	15
9041	95	16
9042	95	17
9043	95	18
9044	95	19
9045	95	20
9046	95	21
9047	95	22
9048	95	23
9049	95	24
9050	95	25
9051	95	26
9052	95	27
9053	95	28
9054	95	29
9055	95	30
9056	95	31
9057	95	32
9058	95	33
9059	95	34
9060	95	35
9061	95	36
9062	95	37
9063	95	38
9064	95	39
9065	95	40
9066	95	41
9067	95	42
9068	95	43
9069	95	44
9070	95	45
9071	95	46
9072	95	47
9073	95	48
9074	95	49
9075	95	50
9076	95	51
9077	95	52
9078	95	53
9079	95	54
9080	95	55
9081	95	56
9082	95	57
9083	95	58
9084	95	59
9085	95	60
9086	95	61
9087	95	62
9088	95	63
9089	95	64
9090	95	65
9091	95	66
9092	95	67
9093	95	68
9094	95	69
9095	95	70
9096	95	71
9097	95	72
9098	95	73
9099	95	74
9100	95	75
9101	95	76
9102	95	77
9103	95	78
9104	95	79
9105	95	80
9106	95	81
9107	95	82
9108	95	83
9109	95	84
9110	95	85
9111	95	86
9112	95	87
9113	95	88
9114	95	89
9115	95	90
9116	95	91
9117	95	92
9118	95	93
9119	95	94
9120	95	95
9121	94	95
9122	93	95
9123	92	95
9124	91	95
9125	90	95
9126	89	95
9127	88	95
9128	87	95
9129	86	95
9130	85	95
9131	84	95
9132	83	95
9133	82	95
9134	81	95
9135	80	95
9136	79	95
9137	78	95
9138	77	95
9139	76	95
9140	75	95
9141	74	95
9142	73	95
9143	72	95
9144	71	95
9145	70	95
9146	69	95
9147	68	95
9148	67	95
9149	66	95
9150	65	95
9151	64	95
9152	63	95
9153	62	95
9154	61	95
9155	60	95
9156	59	95
9157	58	95
9158	57	95
9159	56	95
9160	55	95
9161	54	95
9162	53	95
9163	52	95
9164	51	95
9165	50	95
9166	49	95
9167	48	95
9168	47	95
9169	46	95
9170	45	95
9171	44	95
9172	43	95
9173	42	95
9174	41	95
9175	40	95
9176	39	95
9177	38	95
9178	37	95
9179	36	95
9180	35	95
9181	34	95
9182	33	95
9183	32	95
9184	31	95
9185	30	95
9186	29	95
9187	28	95
9188	27	95
9189	26	95
9190	25	95
9191	24	95
9192	23	95
9193	22	95
9194	21	95
9195	20	95
9196	19	95
9197	18	95
9198	17	95
9199	16	95
9200	15	95
9201	14	95
9202	13	95
9203	12	95
9204	11	95
9205	10	95
9206	9	95
9207	8	95
9208	7	95
9209	6	95
9210	5	95
9211	4	95
9212	3	95
9213	2	95
9214	1	95
9215	0	95
9216	96	0
9217	96	1
9218	96	2
9219	96	3
9220	96	4
9221	96	5
9222	96	6
9223	96	7
9224	96	8
9225	96	9
9226	96	10
9227	96	11
9228	96	12
9229	96	13
9230	96	14
9231	96	15
9232	96	16
9233	96	17
9234	96	18
9235	96	19
9236	96	20
9237	96	21
9238	96	22
9239	96	23
9240	96	24
9241	96	25
9242	96	26
9243	96	27
9244	96	28
9245	96	29
9246	96	30
9247	96	31
9248	96	32
9249	96	33
9250	96	34
9251	96	35
9252	96	36
9253	96	37
9254	96	38
9255	96	39
9256	96	40
9257	96	41
9258	96	42
9259	96	43
9260	96	44
9261	96	45
9262	96	46
9263	96	47
9264	96	48
9265	96	49
9266	96	50
9267	96	51
9268	96	52
9269	96	53
9270	96	54
9271	96	55
9272	96	56
9273	96	57
9274	96	58
9275	96	59
9276	96	60
9277	96	61
9278	96	62
9279	96	63
9280	96	64
9281	96	65
9282	96	66
9283	96	67
9284	96	68
9285	96	69
9286	96	70
9287	96	71
9288	96	72
9289	96	73
9290	96	74
9291	96	75
9292	96	76
9293	96	77
9294	96	78
9295	96	79
9296	96	80
9297	96	81
9298	96	82
9299	96	83
9300	96	84
9301	96	85
9302	96	86
9303	96	87
9304	96	88
9305	96	89
9306	96	90
9307	96	91
9308	96	92
9309	96	93
9310	96	94
9311	96	95
9312	96	96
9313	95	96
9314	94	96
9315	93	96
9316	92	96
9317	91	96
9318	90	96
9319	89	96
9320	88	96
9321	87	96
9322	86	96
9323	85	96
9324	84	96
9325	83	96
9326	82	96
9327	81	96
9328	80	96
9329	79	96
9330	78	96
9331	77	96
9332	76	96
9333	75	96
9334	74	96
9335	73	96
9336	72	96
9337	71	96
9338	70	96
9339	69	96
9340	68	96
9341	67	96
9342	66	96
9343	65	96
9344	64	96
9345	63	96
9346	62	96
9347	61	96
9348	60	96
9349	59	96
9350	58	96
9351	57	96
9352	56	96
9353	55	96
9354	54	96
9355	53	96
9356	52	96
9357	51	96
9358	50	96
9359	49	96
9360	48	96
9361	47	96
9362	46	96
9363	45	96
9364	44	96
9365	43	96
9366	42	96
9367	41	96
9368	40	96
9369	39	96
9370	38	96
9371	37	96
9372	36	96
9373	35	96
9374	34	96
9375	33	96
9376	32	96
9377	31	96
9378	30	96
9379	29	96
9380	28	96
9381	27	96
9382	26	96
9383	25	96
9384	24	96
9385	23	96
9386	22	96
9387	21	96
9388	20	96
9389	19	96
9390	18	96
9391	17	96
9392	16	96
9393	15	96
9394	14	96
9395	13	96
9396	12	96
9397	11	96
9398	10	96
9399	9	96
9400	8	96
9401	7	96
9402	6	96
9403	5	96
9404	4	96
9405	3	96
9406	2	96
9407	1	96
9408	0	96
9409	97	0
9410	97	1
9411	97	2
9412	97	3
9413	97	4
9414	97	5
9415	97	6
9416	97	7
9417	97	8
9418	97	9
9419	97	10
9420	97	11
9421	97	12
9422	97	13
9423	97	14
9424	97	15
9425	97	16
9426	97	17
9427	97	18
9428	97	19
9429	97	20
9430	97	21
9431	97	22
9432	97	23
9433	97	24
9434	97	25
9435	97	26
9436	97	27
9437	97	28
9438	97	29
9439	97	30
9440	97	31
9441	97	32
9442	97	33
9443	97	34
9444	97	35
9445	97	36
9446	97	37
9447	97	38
9448	97	39
9449	97	40
9450	97	41
9451	97	42
9452	97	43
9453	97	44
9454	97	45
9455	97	46
9456	97	47
9457	97	48
9458	97	49
9459	97	50
9460	97	51
9461	97	52
9462	97	53
9463	97	54
9464	97	55
9465	97	56
9466	97	57
9467	97	58
9468	97	59
9469	97	60
9470	97	61
9471	97	62
9472	97	63
9473	97	64
9474	97	65
9475	97	66
9476	97	67
9477	97	68
9478	97	69
9479	97	70
9480	97	71
9481	97	72
9482	97	73
9483	97	74
9484	97	75
9485	97	76
9486	97	77
9487	97	78
9488	97	79
9489	97	80
9490	97	81
9491	97	82
9492	97	83
9493	97	84
9494	97	85
9495	97	86
9496	97	87
9497	97	88
9498	97	89
9499	97	90
9500	97	91
9501	97	92
9502	97	93
9503	97	94
9504	97	95
9505	97	96
9506	97	97
9507	96	97
9508	95	97
9509	94	97
9510	93	97
9511	92	97
9512	91	97
9513	90	97
9514	89	97
9515	88	97
9516	87	97
9517	86	97
9518	85	97
9519	84	97
9520	83	97
9521	82	97
9522	81	97
9523	80	97
9524	79	97
9525	78	97
9526	77	97
9527	76	97
9528	75	97
9529	74	97
9530	73	97
9531	72	97
9532	71	97
9533	70	97
9534	69	97
9535	68	97
9536	67	97
9537	66	97
9538	65	97
9539	64	97
9540	63	97
9541	62	97
9542	61	97
9543	60	97
9544	59	97
9545	58	97
9546	57	97
9547	56	97
9548	55	97
9549	54	97
9550	53	97
9551	52	97
9552	51	97
9553	50	97
9554	49	97
9555	48	97
9556	47	97
9557	46	97
9558	45	97
9559	44	97
9560	43	97
9561	42	97
9562	41	97
9563	40	97
9564	39	97
9565	38	97
9566	37	97
9567	36	97
9568	35	97
9569	34	97
9570	33	97
9571	32	97
9572	31	97
9573	30	97
9574	29	97
9575	28	97
9576	27	97
9577	26	97
9578	25	97
9579	24	97
9580	23	97
9581	22	97
9582	21	97
9583	20	97
9584	19	97
9585	18	97
9586	17	97
9587	16	97
9588	15	97
9589	14	97
9590	13	97
9591	12	97
9592	11	97
9593	10	97
9594	9	97
9595	8	97
9596	7	97
9597	6	97
9598	5	97
9599	4	97
9600	3	97
9601	2	97
9602	1	97
9603	0	97
9604	98	0
9605	98	1
9606	98	2
9607	98	3
9608	98	4
9609	98	5
9610	98	6
9611	98	7
9612	98	8
9613	98	9
9614	98	10
9615	98	11
9616	98	12
9617	98	13
9618	98	14
9619	98	15
9620	98	16
9621	98	17
9622	98	18
9623	98	19
9624	98	20
9625	98	21
9626	98	22
9627	98	23
9628	98	24
9629	98	25
9630	98	26
9631	98	27
9632	98	28
9633	98	29
9634	98	30
9635	98	31
9636	98	32
9637	98	33
9638	98	34
9639	98	35
9640	98	36
9641	98	37
9642	98	38
9643	98	39
9644	98	40
9645	98	41
9646	98	42
9647	98	43
9648	98	44
9649	98	45
9650	98	46
9651	98	47
9652	98	48
9653	98	49
9654	98	50
9655	98	51
9656	98	52
9657	98	53
9658	98	54
9659	98	55
9660	98	56
9661	98	57
9662	98	58
9663	98	59
9664	98	60
9665	98	61
9666	98	62
9667	98	63
9668	98	64
9669	98	65
9670	98	66
9671	98	67
9672	98	68
9673	98	69
9674	98	70
9675	98	71
9676	98	72
9677	98	73
9678	98	74
9679	98	75
9680	98	76
9681	98	77
9682	98	78
9683	98	79
9684	98	80
9685	98	81
9686	98	82
9687	98	83
9688	98	84
9689	98	85
9690	98	86
9691	98	87
9692	98	88
9693	98	89
9694	98	90
9695	98	91
9696	98	92
9697	98	93
9698	98	94
9699	98	95
9700	98	96
9701	98	97
9702	98	98
9703	97	98
9704	96	98
9705	95	98
9706	94	98
9707	93	98
9708	92	98
9709	91	98
9710	90	98
9711	89	98
9712	88	98
9713	87	98
9714	86	98
9715	85	98
9716	84	98
9717	83	98
9718	82	98
9719	81	98
9720	80	98
9721	79	98
9722	78	98
9723	77	98
9724	76	98
9725	75	98
9726	74	98
9727	73	98
9728	72	98
9729	71	98
9730	70	98
9731	69	98
9732	68	98
9733	67	98
9734	66	98
9735	65	98
9736	64	98
9737	63	98
9738	62	98
9739	61	98
9740	60	98
9741	59	98
9742	58	98
9743	57	98
9744	56	98
9745	55	98
9746	54	98
9747	53	98
9748	52	98
9749	51	98
9750	50	98
9751	49	98
9752	48	98
9753	47	98
9754	46	98
9755	45	98
9756	44	98
9757	43	98
9758	42	98
9759	41	98
9760	40	98
9761	39	98
9762	38	98
9763	37	98
9764	36	98
9765	35	98
9766	34	98
9767	33	98
9768	32	98
9769	31	98
9770	30	98
9771	29	98
9772	28	98
9773	27	98
9774	26	98
9775	25	98
9776	24	98
9777	23	98
9778	22	98
9779	21	98
9780	20	98
9781	19	98
9782	18	98
9783	17	98
9784	16	98
9785	15	98
9786	14	98
9787	13	98
9788	12	98
9789	11	98
9790	10	98
9791	9	98
9792	8	98
9793	7	98
9794	6	98
9795	5	98
9796	4	98
9797	3	98
9798	2	98
9799	1	98
9800	0	98
9801	99	0
9802	99	1
9803	99	2
9804	99	3
9805	99	4
9806	99	5
9807	99	6
9808	99	7
9809	99	8
9810	99	9
9811	99	10
9812	99	11
9813	99	12
9814	99	13
9815	99	14
9816	99	15
9817	99	16
9818	99	17
9819	99	18
9820	99	19
9821	99	20
9822	99	21
9823	99	22
9824	99	23
9825	99	24
9826	99	25
9827	99	26
9828	99	27
9829	99	28
9830	99	29
9831	99	30
9832	99	31
9833	99	32
9834	99	33
9835	99	34
9836	99	35
9837	99	36
9838	99	37
9839	99	38
9840	99	39
9841	99	40
9842	99	41
9843	99	42
9844	99	43
9845	99	44
9846	99	45
9847	99	46
9848	99	47
9849	99	48
9850	99	49
9851	99	50
9852	99	51
9853	99	52
9854	99	53
9855	99	54
9856	99	55
9857	99	56
9858	99	57
9859	99	58
9860	99	59
9861	99	60
9862	99	61
9863	99	62
9864	99	63
9865	99	64
9866	99	65
9867	99	66
9868	99	67
9869	99	68
9870	99	69
9871	99	70
9872	99	71
9873	99	72
9874	99	73
9875	99	74
9876	99	75
9877	99	76
9878	99	77
9879	99	78
9880	99	79
9881	99	80
9882	99	81
9883	99	82
9884	99	83
9885	99	84
9886	99	85
9887	99	86
9888	99	87
9889	99	88
9890	99	89
9891	99	90
9892	99	91
9893	99	92
9894	99	93
9895	99	94
9896	99	95
9897	99	96
9898	99	97
9899	99	98
9900	99	99
9901	98	99
9902	97	99
9903	96	99
9904	95	99
9905	94	99
9906	93	99
9907	92	99
9908	91	99
9909	90	99
9910	89	99
9911	88	99
9912	87	99
9913	86	99
9914	85	99
9915	84	99
9916	83	99
9917	82	99
9918	81	99
9919	80	99
9920	79	99
9921	78	99
9922	77	99
9923	76	99
9924	75	99
9925	74	99
9926	73	99
9927	72	99
9928	71	99
9929	70	99
9930	69	99
9931	68	99
9932	67	99
9933	66	99
9934	65	99
9935	64	99
9936	63	99
9937	62	99
9938	61	99
9939	60	99
9940	59	99
9941	58	99
9942	57	99
9943	56	99
9944	55	99
9945	54	99
9946	53	99
9947	52	99
9948	51	99
9949	50	99
9950	49	99
9951	48	99
9952	47	99
9953	46	99
9954	45	99
9955	44	99
9956	43	99
9957	42	99
9958	41	99
9959	40	99
9960	39	99
9961	38	99
9962	37	99
9963	36	99
9964	35	99
9965	34	99
9966	33	99
9967	32	99
9968	31	99
9969	30	99
9970	29	99
9971	28	99
9972	27	99
9973	26	99
9974	25	99
9975	24	99
9976	23	99
9977	22	99
9978	21	99
9979	20	99
9980	19	99
9981	18	99
9982	17	99
9983	16	99
9984	15	99
9985	14	99
9986	13	99
9987	12	99
9988	11	99
9989	10	99
9990	9	99
9991	8	99
9992	7	99
9993	6	99
9994	5	99
9995	4	99
9996	3	99
9997	2	99
9998	1	99
9999	0	99
