ID|ATT
"acorndrop"|Project is a 3D engine
"acorndrop"|Linux
"acorndrop"|Alpha
"acorndrop"|End Users/Desktop
"acorndrop"|WinXP
"acorndrop"|OS X
"acornhunt"|All 32-bit MS Windows (95/98/NT/2000/XP)
"acornhunt"|Real Time Strategy
"acornhunt"|BeOS
"acornhunt"|Religion
"acornhunt"|C
"acornhunt"|Handheld/Embedded Operating Systems
"acornhunt"|All BSD Platforms (FreeBSD/NetBSD/OpenBSD/Apple Mac OS X)
"acornhunt"|Scheme
"acornhunt"|Cocoa (MacOS X)
"acornhunt"|GNU General Public License (GPL)
"acornhunt"|X Window System (X11)
"acornhunt"|End Users/Desktop
"acornhunt"|Win32 (MS Windows)
"acornhunt"|All POSIX (Linux/BSD/UNIX-like OSes)
"acornhunt"|Multi-User Dungeons (MUD)
"acornhunt"|Linux
"acornhunt"|Planning
"acornhunt"|Role-Playing
"acornhunt"|Handheld/Mobile/PDA
"acornhunt"|Simulation
"acornhunt"|OS X
"acornicq"|Other Operating Systems
"acornicq"|C
"acornicq"|Developers
"acornicq"|ICQ
"acornicq"|Production/Stable
"acornicq"|GNU General Public License (GPL)
"acos"|Pre-Alpha
"acos"|GNU General Public License (GPL)
"acos"|Science/Research
"acos"|Operating System Kernels
"acos"|Education
"acos"|Developers
"acos"|Assembly
"acos"|End Users/Desktop
"acoustic-memory"|End Users/Desktop
"acoustic-memory"|Beta
"acoustic-memory"|Java
"acoustic-memory"|Java SWT
"acoustic-memory"|Java Swing
"acoustic-memory"|OS Independent (Written in an interpreted language)
"acoustic-memory"|GNU General Public License (GPL)
"acoustic-memory"|Puzzle Games
"acp"|Code Generators
"acp"|Linux
"acp"|Non-interactive (Daemon)
"acp"|Developers
"acp"|GNU General Public License (GPL)
"acp"|Solaris
"acp"|Web-based
"acp"|System Administrators
"acp"|All POSIX (Linux/BSD/UNIX-like OSes)
"acp"|C
"acp"|HTTP Servers
"acp"|Beta
"acpcontactos"|Planning
"acpcontactos"|Web-based
"acpcontactos"|PHP
"acpcontactos"|OS Independent (Written in an interpreted language)
"acpi"|Linux
"acpi"|Developers
"acpi"|OS Independent (Written in an interpreted language)
"acpi"|Linux
"acpi"|GNU General Public License (GPL)
"acpi"|Beta
"acpi"|C++
"acpi"|All POSIX (Linux/BSD/UNIX-like OSes)
"acpi"|Init
"acpi"|C
"acpi4asus"|Beta
"acpi4asus"|C
"acpi4asus"|All POSIX (Linux/BSD/UNIX-like OSes)
"acpi4asus"|Linux
"acpi4asus"|GNU General Public License (GPL)
"acpi4asus"|Linux
"acpid"|GNU General Public License (GPL)
"acpid"|End Users/Desktop
"acpid"|Linux
"acpid"|Non-interactive (Daemon)
"acpid"|Linux
"acpid"|Developers
"acpid"|C
"acpid"|All POSIX (Linux/BSD/UNIX-like OSes)
"acpid"|Production/Stable
"acpid"|System Administrators
"acpi-dialog"|GNU General Public License (GPL)
"acpi-dialog"|All POSIX (Linux/BSD/UNIX-like OSes)
"acpi-dialog"|Pre-Alpha
"acpi-dialog"|Linux
"acpi-dialog"|Systems Administration
"acpi-dialog"|Perl
"acpi-dialog"|X Window System (X11)
"acpi-dialog"|End Users/Desktop
"acpi-dialog"|Inactive
"acpi-docklet"|Linux
"acpi-docklet"|KDE
"acpi-docklet"|Gnome
"acpi-docklet"|All POSIX (Linux/BSD/UNIX-like OSes)
"acpi-docklet"|Alpha
"acpi-docklet"|Gnome
"acpi-docklet"|C
"acpi-docklet"|GNU General Public License (GPL)
"acpi-docklet"|End Users/Desktop
"acpi-largesys"|Hardware Drivers
"acpi-largesys"|All POSIX (Linux/BSD/UNIX-like OSes)
"acpi-largesys"|Planning
"acpi-largesys"|GNU General Public License (GPL)
"acpi-largesys"|Linux
"acpi-largesys"|Developers
"acpi-largesys"|C
"acpi-largesys"|Init
"acpi-largesys"|Linux
"acpimon"|GNU General Public License (GPL)
"acpimon"|Python
"acpimon"|X Window System (X11)
"acpimon"|End Users/Desktop
"acpimon"|Desktop Environment
"acpimon"|All POSIX (Linux/BSD/UNIX-like OSes)
"acpimon"|Alpha
"acpimon"|Linux
"acpitool"|Command-line
"acpitool"|Linux
"acpitool"|End Users/Desktop
"acpitool"|Systems Administration
"acpitool"|C++
"acpitool"|Production/Stable
"acpitool"|Console/Terminal
"acpitool"|GNU General Public License (GPL)
"acpiw"|Beta
"acpiw"|Linux
"acpiw"|System Administrators
"acpiw"|X Window System (X11)
"acpiw"|All POSIX (Linux/BSD/UNIX-like OSes)
"acpiw"|End Users/Desktop
"acpiw"|Developers
"acpiw"|C
"acpiw"|GNU General Public License (GPL)
"acpiw"|Hardware
"acqlite"|Gnutella
"acqlite"|Java
"acqlite"|Objective C
"acqlite"|End Users/Desktop
"acqlite"|Beta
"acqlite"|Cocoa (MacOS X)
"acqlite"|OS X
"acqlite"|GNU General Public License (GPL)
"acquarius"|Database Engines/Servers
"acquarius"|Developers
"acquarius"|Software Development
"acquarius"|Web-based
"acquarius"|OS Independent (Written in an interpreted language)
"acquarius"|GNU General Public License (GPL)
"acquarius"|Pre-Alpha
"acquarius"|Java
"acquire"|GNU General Public License (GPL)
"acquire"|All 32-bit MS Windows (95/98/NT/2000/XP)
"acquire"|Win32 (MS Windows)
"acquire"|C
"acquire"|Science/Research
"acquire"|Artificial Intelligence
"acquire"|C++
"acquire"|Planning
"acquire"|Mathematics
"acquire"|32-bit MS Windows (95/98)
"acquiregame"|Turn Based Strategy
"acquiregame"|Console/Terminal
"acquiregame"|C++
"acquiregame"|All BSD Platforms (FreeBSD/NetBSD/OpenBSD/Apple Mac OS X)
"acquiregame"|Board Games
"acquiregame"|OS Portable (Source code to work with many OS platforms)
"acquiregame"|End Users/Desktop
"acquiregame"|All 32-bit MS Windows (95/98/NT/2000/XP)
"acquiregame"|GNU General Public License (GPL)
"acquiregame"|Other Audience
"acquiregame"|Beta
"acquiregame"|All POSIX (Linux/BSD/UNIX-like OSes)
"acquiregame"|Console-based Games
"acquis"|GNU General Public License (GPL)
"acquis"|Education
"acquis"|Web-based
"acquis"|OS Independent (Written in an interpreted language)
"acquis"|Linux
"acquis"|Accounting
"acquis"|Alpha
"acquis"|JavaScript
"acquis"|Front-Ends
"acquis"|All POSIX (Linux/BSD/UNIX-like OSes)
"acquis"|Perl
"acre"|Visualization
"acre"|OS Portable (Source code to work with many OS platforms)
"acre"|Command-line
"acre"|Alpha
"acre"|Science/Research
"acre"|Bio-Informatics
"acre"|C
"acre"|GNU General Public License (GPL)
"acroformtool"|C
"acroformtool"|CGI Tools/Libraries
"acroformtool"|Linux
"acroformtool"|Alpha
"acroformtool"|GNU General Public License (GPL)
"acroformtool"|Other Audience
"acroformtool"|All POSIX (Linux/BSD/UNIX-like OSes)
"acrophobia"|Linux
"acrophobia"|Python
"acrophobia"|GNU General Public License (GPL)
"acrophobia"|System Administrators
"acrophobia"|Legal Industry
"acrophobia"|Office/Business
"acrophobians"|BSD License
"acrophobians"|Planning
"acrophobians"|End Users/Desktop
"acrophobians"|C++
"acrophobians"|Multi-User Dungeons (MUD)
"acrophobians"|All POSIX (Linux/BSD/UNIX-like OSes)
"acrylic"|32-bit MS Windows (NT/2000/XP)
"acrylic"|Name Service (DNS)
"acrylic"|Networking
"acrylic"|Advanced End Users
"acrylic"|Win32 (MS Windows)
"acrylic"|WinXP
"acrylic"|GNU General Public License (GPL)
"acrylic"|Win2K
"acrylic"|Developers
"acrylic"|Delphi/Kylix
"acrylic"|End Users/Desktop
"acrylic"|Communications
"acrylic"|Production/Stable
"acrypt"|Beta
"acrypt"|C++
"acrypt"|Security
"acrypt"|32-bit MS Windows (NT/2000/XP)
"acrypt"|Software Development
"acrypt"|Win32 (MS Windows)
"acrypt"|GNU General Public License (GPL)
"acryptohashnet"|GNU Library or Lesser General Public License (LGPL)
"acryptohashnet"|Developers
"acryptohashnet"|Information Technology
"acryptohashnet"|C#
"acryptohashnet"|Education
"acryptohashnet"|Pre-Alpha
"acryptohashnet"|Science/Research
"acryptohashnet"|Cryptography
"acryptohashnet"|.NET/Mono
"acryptohashnet"|OS Independent (Written in an interpreted language)
"acsci"|GNU General Public License (GPL)
"acsci"|Message Boards
"acsci"|Web-based
"acsci"|End Users/Desktop
"acsci"|PHP
"acsci"|OS Independent (Written in an interpreted language)
"acsci"|Beta
"acscriptworks"|C++
"acscriptworks"|32-bit MS Windows (NT/2000/XP)
"acscriptworks"|Delphi/Kylix
"acscriptworks"|32-bit MS Windows (95/98)
"acscriptworks"|Developers
"acscriptworks"|Build Tools
"acscriptworks"|Win2K
"acscriptworks"|GNU General Public License (GPL)
"acscriptworks"|C#
"acscriptworks"|Role-Playing
"acscriptworks"|WinXP
"acscriptworks"|Visual Basic
"acscriptworks"|End Users/Desktop
"acscriptworks"|JavaScript
"acscriptworks"|Alpha
"acscriptworks"|All 32-bit MS Windows (95/98/NT/2000/XP)
"acscriptworks"|Win32 (MS Windows)
"acsdams"|Inactive
"acsf"|Developers
"acsf"|All 32-bit MS Windows (95/98/NT/2000/XP)
"acsf"|Public Domain
"acsf"|Production/Stable
"acsf"|C++
"acsf"|Software Development
"acsf"|Visual Basic
"acsf"|Delphi/Kylix
"acsf"|Win32 (MS Windows)
"acsmtp"|Mail Transport Agents
"acsmtp"|Beta
"acsmtp"|Post-Office
"acsmtp"|Mailing List Servers
"acsmtp"|32-bit MS Windows (95/98)
"acsmtp"|Forth
"acsmtp"|Developers
"acsmtp"|All 32-bit MS Windows (95/98/NT/2000/XP)
"acsmtp"|WinXP
"acsmtp"|Science/Research
"acsmtp"|Non-interactive (Daemon)
"acsmtp"|System Administrators
"acsmtp"|Web-based
"acsmtp"|Information Technology
"acsmtp"|Win32 (MS Windows)
"acsmtp"|Telecommunications Industry
"acsmtp"|Win2K
"acsmtp"|GNU General Public License (GPL)
"acsmtp"|32-bit MS Windows (NT/2000/XP)
"acsp"|GNU General Public License (GPL)
"acsp"|C
"acsp"|All POSIX (Linux/BSD/UNIX-like OSes)
"acsp"|Web-based
"acsp"|Non-interactive (Daemon)
"acsp"|Artistic License
"acsp"|Firewalls
"acsp"|C++
"acsp"|Alpha
"acsp"|Security
"acsp"|Perl
"acsp"|System Administrators
"acsp"|Linux
"acs-server"|Chat
"acs-server"|Web-based
"acs-server"|C
"acs-server"|GNU General Public License (GPL)
"acs-server"|Planning
"acs-server"|Other Audience
"acs-server"|Linux
"acta"|BBS
"acta"|Mozilla Public License 1.1 (MPL 1.1)
"acta"|Web-based
"acta"|Pre-Alpha
"acta"|Message Boards
"acta"|Planning
"acta"|Perl
"acta"|OS Independent (Written in an interpreted language)
"acta"|End Users/Desktop
"acta"|Developers
"acta"|Other Audience
"actc"|Alpha
"actc"|GNU General Public License (GPL)
"actc"|Front-Ends
"actc"|OS Independent (Written in an interpreted language)
"actc"|BSD License
"actc"|Other Audience
"actc"|C
"actc"|Graphics Conversion
"actc"|Information Technology
"actc"|Java Swing
"actc"|3D Modeling
"actc"|Developers
"actc"|System Administrators
"actc"|Beta
"actc"|Java
"actc"|End Users/Desktop
"actemit"|Alpha
"actemit"|MIT License
"actemit"|OS Independent (Written in an interpreted language)
"actemit"|Java
"actemit"|Developers
"acticount"|32-bit MS Windows (95/98)
"acticount"|WinXP
"acticount"|GNU General Public License (GPL)
"acticount"|Education
"acticount"|C#
"acticount"|C++
"acticount"|Win32 (MS Windows)
"acticount"|All 32-bit MS Windows (95/98/NT/2000/XP)
"acticount"|32-bit MS Windows (NT/2000/XP)
"acticount"|Pre-Alpha
"acticount"|Win2K
"acticount"|Communications
"actinium"|PHP
"actinium"|GNU General Public License (GPL)
"actinium"|Dynamic Content
"actinium"|Developers
"actinium"|Alpha
"actinium"|Web-based
"actinium"|OS Independent (Written in an interpreted language)
"actioncache"|Developers
"actioncache"|OS Independent (Written in an interpreted language)
"actioncache"|Apache Software License
"actioncache"|Dynamic Content
"actioncache"|Web-based
"actioncache"|Java
"actioncache"|Production/Stable
"actioncrypt"|Other Audience
"actioncrypt"|OS Independent (Written in an interpreted language)
"actioncrypt"|Developers
"actioncrypt"|Alpha
"actioncrypt"|Cryptography
"actioncrypt"|Web-based
"actioncrypt"|Information Technology
"actioncrypt"|GNU General Public License (GPL)
"actioncrypt"|Beta
"actiondirectory"|Perl
"actiondirectory"|Alpha
"actiondirectory"|CGI Tools/Libraries
"actiondirectory"|GNU General Public License (GPL)
"actiondirectory"|Web-based
"actiondirectory"|Other Audience
"actionfactory"|GNU General Public License (GPL)
"actionfactory"|Win32 (MS Windows)
"actionfactory"|All POSIX (Linux/BSD/UNIX-like OSes)
"actionfactory"|Beta
"actionfactory"|All 32-bit MS Windows (95/98/NT/2000/XP)
"actionfactory"|X Window System (X11)
"actionfactory"|Scientific/Engineering
"actionfactory"|Developers
"actionfactory"|Software Development
"actionfactory"|Python
"actionfactory"|C++
"actionframework"|Web-based
"actionframework"|Production/Stable
"actionframework"|OS Independent (Written in an interpreted language)
"actionframework"|Dynamic Content
"actionframework"|Developers
"actionframework"|Software Development
"actionframework"|Java
"actionframework"|GNU Library or Lesser General Public License (LGPL)
"actionfusion"|End Users/Desktop
"actionfusion"|Planning
"actionfusion"|C
"actionfusion"|All POSIX (Linux/BSD/UNIX-like OSes)
"actionfusion"|Win32 (MS Windows)
"actionfusion"|Desktop Environment
"actionfusion"|Other/Nonlisted Topic
"actionfusion"|Java
"actionfusion"|All 32-bit MS Windows (95/98/NT/2000/XP)
"actionfusion"|Java Swing
"actionfusion"|C++
"actionfusion"|GNU General Public License (GPL)
"actiongame"|X Window System (X11)
"actiongame"|Win32 (MS Windows)
"actiongame"|First Person Shooters
"actiongame"|zlib/libpng License
"actiongame"|32-bit MS Windows (95/98)
"actiongame"|Alpha
"actiongame"|32-bit MS Windows (NT/2000/XP)
"actiongame"|All POSIX (Linux/BSD/UNIX-like OSes)
"actiongame"|C++
